1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
"(-0.025137146934866905, -0.6572805047035217, -0.21642163395881653)","(-0.037804048508405685, -0.695094645023346, -0.19425779581069946)","(-0.03757629171013832, -0.6956571936607361, -0.19295988976955414)","(-0.037684716284275055, -0.696130633354187, -0.19301189482212067)","(-0.06685053557157516, -0.6854512095451355, -0.20647543668746948)","(-0.06629733741283417, -0.6863564848899841, -0.20688074827194214)","(-0.06633930653333664, -0.687645435333252, -0.20650528371334076)","(-0.03288143873214722, -0.6834585070610046, -0.07487647980451584)","(-0.16147740185260773, -0.643238365650177, -0.15039922297000885)","(-0.013444754295051098, -0.6322175860404968, -0.1750735491514206)","(-0.051241278648376465, -0.6203109622001648, -0.1943194568157196)","(0.08596645295619965, -0.5400110483169556, 0.004491237457841635)","(-0.19572210311889648, -0.47695088386535645, -0.16457274556159973)","(0.2449212521314621, -0.6564932465553284, -0.054531972855329514)","(-0.33868837356567383, -0.5629516243934631, -0.3305828869342804)","(0.4193603992462158, -0.7776490449905396, -0.18259689211845398)","(-0.4050191044807434, -0.7109664082527161, -0.4980451762676239)","(0.4680837392807007, -0.7892392873764038, -0.20769473910331726)","(-0.4185793995857239, -0.7254927158355713, -0.5318869948387146)","(0.457152396440506, -0.7893267869949341, -0.22881802916526794)","(-0.413166880607605, -0.7486588954925537, -0.5472595691680908)","(0.42169010639190674, -0.7766975164413452, -0.19943898916244507)","(-0.3976914584636688, -0.7199102640151978, -0.5092174410820007)","(0.1057383269071579, -0.007282785139977932, 0.05509069189429283)","(-0.10588488727807999, 0.0070599704049527645, -0.0541301891207695)","(0.21093641221523285, 0.3386825919151306, 0.05531829595565796)","(-0.19379575550556183, 0.36835870146751404, -0.08760721236467361)","(0.2506338059902191, 0.6872379779815674, 0.1693117469549179)","(-0.35053178668022156, 0.6810693144798279, -0.004529369063675404)","(0.2620284855365753, 0.7335493564605713, 0.1674114614725113)","(-0.36405107378959656, 0.723143994808197, -0.00573861924931407)","(0.32980069518089294, 0.7786014080047607, 0.059618812054395676)","(-0.3380373418331146, 0.7878285050392151, -0.13563111424446106)"
"(-0.032669808715581894, -0.6468779444694519, -0.19122323393821716)","(-0.043973736464977264, -0.6855223774909973, -0.16988630592823029)","(-0.04384782537817955, -0.6861066222190857, -0.16860200464725494)","(-0.04384877532720566, -0.6865089535713196, -0.16856452822685242)","(-0.07151191681623459, -0.6751881241798401, -0.1822681874036789)","(-0.07110346853733063, -0.6760695576667786, -0.18264448642730713)","(-0.0712185800075531, -0.6772542595863342, -0.18251655995845795)","(-0.04469145089387894, -0.6784642934799194, -0.05144205689430237)","(-0.16885662078857422, -0.6372274160385132, -0.1260528564453125)","(-0.02401646040380001, -0.6247144937515259, -0.14960063993930817)","(-0.060783132910728455, -0.6115218997001648, -0.1693611890077591)","(0.06283611804246902, -0.5451497435569763, 0.00748868566006422)","(-0.2093842625617981, -0.4910000264644623, -0.14733146131038666)","(0.18626990914344788, -0.6745885610580444, -0.07970336824655533)","(-0.3370439410209656, -0.6347832083702087, -0.2653852105140686)","(0.3268146216869354, -0.8137534260749817, -0.24010777473449707)","(-0.4169037342071533, -0.8210382461547852, -0.3225477635860443)","(0.3685232102870941, -0.8300366401672363, -0.27439573407173157)","(-0.4306289851665497, -0.8446197509765625, -0.35998836159706116)","(0.35346394777297974, -0.8359764218330383, -0.2926054298877716)","(-0.42859888076782227, -0.8764286637306213, -0.3564450740814209)","(0.3256758451461792, -0.8168768882751465, -0.25724053382873535)","(-0.4116200804710388, -0.8357263207435608, -0.3308005928993225)","(0.1056247279047966, -0.007261915132403374, 0.04751073569059372)","(-0.1057712510228157, 0.007041222881525755, -0.046561192721128464)","(0.20511752367019653, 0.33684590458869934, 0.01733418181538582)","(-0.19530031085014343, 0.3736632168292999, -0.07509039342403412)","(0.23779620230197906, 0.6994931697845459, 0.10736951231956482)","(-0.35630467534065247, 0.6914617419242859, 0.01754571497440338)","(0.24691671133041382, 0.7467110753059387, 0.1050453633069992)","(-0.37138259410858154, 0.7336217164993286, 0.017021235078573227)","(0.3038179576396942, 0.7944247722625732, -0.006561830639839172)","(-0.3534454107284546, 0.7904308438301086, -0.11236272007226944)"
"(-0.031233586370944977, -0.6460556387901306, -0.15278202295303345)","(-0.04170512035489082, -0.684562623500824, -0.13289420306682587)","(-0.041634511202573776, -0.6851541996002197, -0.13163045048713684)","(-0.04163738712668419, -0.6855198740959167, -0.1315365880727768)","(-0.06794672459363937, -0.6748164892196655, -0.14463908970355988)","(-0.06760868430137634, -0.6756981611251831, -0.14500290155410767)","(-0.06777453422546387, -0.6768701672554016, -0.14487941563129425)","(-0.044890146702528, -0.677097737789154, -0.01904773712158203)","(-0.16389130055904388, -0.637792706489563, -0.09106741100549698)","(-0.024153517559170723, -0.6239772439002991, -0.11197832971811295)","(-0.059571411460638046, -0.6112563014030457, -0.13143768906593323)","(0.0514606274664402, -0.5499690771102905, 0.01959780976176262)","(-0.20840756595134735, -0.5147826671600342, -0.11606436222791672)","(0.1339782476425171, -0.6946178674697876, -0.054664384573698044)","(-0.3160036504268646, -0.6842372417449951, -0.20390281081199646)","(0.24274103343486786, -0.8529962301254272, -0.21233613789081573)","(-0.4061649441719055, -0.8882154226303101, -0.22684819996356964)","(0.2757459282875061, -0.8734323382377625, -0.248860701918602)","(-0.4193391501903534, -0.9168172478675842, -0.25951650738716125)","(0.2585470676422119, -0.8843576908111572, -0.26459190249443054)","(-0.4262550175189972, -0.947741687297821, -0.25302428007125854)","(0.23972801864147186, -0.8598689436912537, -0.22893919050693512)","(-0.40249571204185486, -0.9035952687263489, -0.23243418335914612)","(0.10539961606264114, -0.0068694818764925, 0.04237041249871254)","(-0.10553660243749619, 0.00664393650367856, -0.04139573872089386)","(0.2094348669052124, 0.34074684977531433, 0.01575140468776226)","(-0.20391206443309784, 0.3744910657405853, -0.07011351734399796)","(0.24757614731788635, 0.700558602809906, 0.110508032143116)","(-0.35552507638931274, 0.6900296211242676, 0.03618481755256653)","(0.2570606768131256, 0.7464424967765808, 0.10997281223535538)","(-0.3706682324409485, 0.7322350144386292, 0.03797820955514908)","(0.31117016077041626, 0.7979907393455505, 0.0008889414020814002)","(-0.3622400462627411, 0.7900471091270447, -0.08496728539466858)"
"(-0.027520591393113136, -0.6275244355201721, -0.06941090524196625)","(-0.034695543348789215, -0.663140594959259, -0.06257739663124084)","(-0.0346122570335865, -0.6635729670524597, -0.06158705800771713)","(-0.03468187525868416, -0.6638309359550476, -0.06161748990416527)","(-0.057718731462955475, -0.6541439294815063, -0.08132091164588928)","(-0.05742809921503067, -0.6551270484924316, -0.0817517340183258)","(-0.05761504918336868, -0.6562464833259583, -0.08173564076423645)","(-0.07500876486301422, -0.6606956124305725, -0.001203309977427125)","(-0.13606685400009155, -0.6258968114852905, -0.09488821774721146)","(-0.01954622007906437, -0.6087796688079834, -0.045023344457149506)","(-0.04823895916342735, -0.5973196029663086, -0.07390225678682327)","(-0.030525673180818558, -0.5481237769126892, 0.024297330528497696)","(-0.15279768407344818, -0.5132126808166504, -0.12376059591770172)","(0.01271835621446371, -0.7446787357330322, -0.03564121574163437)","(-0.1854328066110611, -0.65772944688797, -0.261890709400177)","(0.12129747122526169, -0.959039032459259, -0.1507491171360016)","(-0.22727756202220917, -0.8584676384925842, -0.3255656957626343)","(0.14860206842422485, -1.0013833045959473, -0.20685455203056335)","(-0.23239941895008087, -0.891794741153717, -0.3706617057323456)","(0.1530321091413498, -0.9973686337471008, -0.2510586082935333)","(-0.24061249196529388, -0.9105792045593262, -0.30695509910583496)","(0.13186946511268616, -0.9653040766716003, -0.18252411484718323)","(-0.221560999751091, -0.8719464540481567, -0.31071704626083374)","(0.07585219293832779, -0.006692165974527597, 0.047457583248615265)","(-0.07596880197525024, 0.0065386174246668816, -0.0463690422475338)","(0.16570115089416504, 0.3469984829425812, 0.019631151109933853)","(-0.19694054126739502, 0.374248206615448, -0.06515013426542282)","(0.25754666328430176, 0.6986224055290222, 0.11089535057544708)","(-0.35266396403312683, 0.6884279251098633, 0.03280768170952797)","(0.26860761642456055, 0.7421841025352478, 0.11048463732004166)","(-0.3593500256538391, 0.7272771000862122, 0.03521725535392761)","(0.32765141129493713, 0.8007175922393799, 0.01391852367669344)","(-0.35574859380722046, 0.7908545732498169, -0.07140792906284332)"
"(-0.034143008291721344, -0.6404426693916321, 0.24113965034484863)","(-0.06308868527412415, -0.6642853617668152, 0.21436214447021484)","(-0.06288333237171173, -0.6648337244987488, 0.2148904949426651)","(-0.06329207122325897, -0.6651038527488708, 0.21465875208377838)","(-0.0559515506029129, -0.6609387397766113, 0.21369607746601105)","(-0.05603072792291641, -0.6619552373886108, 0.2133251428604126)","(-0.05643121898174286, -0.6629844307899475, 0.21364015340805054)","(-0.1417834609746933, -0.6231441497802734, 0.1142832338809967)","(-0.01679150201380253, -0.6240145564079285, 0.08982464671134949)","(-0.051708247512578964, -0.6096530556678772, 0.21159756183624268)","(-0.037543199956417084, -0.6020107269287109, 0.20404958724975586)","(-0.16915921866893768, -0.5107387900352478, 0.06500492990016937)","(0.03592436760663986, -0.5212395191192627, 0.028568267822265625)","(-0.22035185992717743, -0.7225322723388672, 0.041704900562763214)","(0.0864889994263649, -0.700406014919281, -0.008574164472520351)","(-0.19157858192920685, -0.9652566313743591, -0.022961143404245377)","(0.10883242636919022, -0.9022632837295532, -0.0802185982465744)","(-0.1835974156856537, -0.9940196871757507, -0.04082716628909111)","(0.15276117622852325, -0.9304111003875732, -0.0995887815952301)","(-0.15986156463623047, -0.9970223903656006, -0.059119462966918945)","(0.127947136759758, -0.9445415139198303, -0.09813038259744644)","(-0.17309807240962982, -0.9713345170021057, -0.02906183898448944)","(0.1102210059762001, -0.9140409827232361, -0.07744775712490082)","(-0.057586077600717545, 0.002394589129835367, 0.03376390412449837)","(0.05777093395590782, -0.0024627421516925097, -0.031935419887304306)","(-0.22611531615257263, 0.3838682472705841, 0.054650288075208664)","(0.1626449078321457, 0.35814785957336426, 0.016593338921666145)","(-0.29306209087371826, 0.6972048878669739, -0.10076914727687836)","(0.24436762928962708, 0.6725921630859375, -0.14854022860527039)","(-0.29681655764579773, 0.7346565127372742, -0.12020036578178406)","(0.2483515739440918, 0.7133330702781677, -0.16597366333007812)","(-0.3107739984989166, 0.7935279011726379, -0.14860501885414124)","(0.27651122212409973, 0.7899691462516785, -0.20071451365947723)"
"(-0.0344148650765419, -0.6567893624305725, 0.1769079566001892)","(-0.06456417590379715, -0.6753698587417603, 0.15130195021629333)","(-0.06437350064516068, -0.675812304019928, 0.15196672081947327)","(-0.06483031064271927, -0.6758717894554138, 0.15173807740211487)","(-0.05175203084945679, -0.6757917404174805, 0.14639519155025482)","(-0.05199703201651573, -0.6768052577972412, 0.1462114304304123)","(-0.05243479087948799, -0.6778948307037354, 0.1463264375925064)","(-0.14786241948604584, -0.6298885941505432, 0.07192527502775192)","(-0.013158740475773811, -0.6270462870597839, 0.032206710427999496)","(-0.05890879034996033, -0.6195715665817261, 0.15451881289482117)","(-0.034329853951931, -0.6176594495773315, 0.14314387738704681)","(-0.17877097427845, -0.511222779750824, 0.06382721662521362)","(0.019097840413451195, -0.538678765296936, -0.008769852109253407)","(-0.19250711798667908, -0.7595117688179016, 0.04675319418311119)","(0.05697094276547432, -0.7308200001716614, -0.02964114584028721)","(-0.15584157407283783, -0.9960548281669617, 0.008231252431869507)","(0.03466054052114487, -0.9410929083824158, -0.05360802263021469)","(-0.14166682958602905, -1.0305365324020386, -0.004279761109501123)","(0.06506111472845078, -0.9724577069282532, -0.0639781802892685)","(-0.1312423199415207, -1.0255290269851685, -0.011758745647966862)","(0.039084479212760925, -0.9830479025840759, -0.06911935657262802)","(-0.14288698136806488, -1.0005161762237549, 0.006006512325257063)","(0.03272802755236626, -0.9540272355079651, -0.05287756025791168)","(-0.05683481693267822, 0.0032344467472285032, 0.028204074129462242)","(0.05686129629611969, -0.0033258802723139524, -0.0262516550719738)","(-0.2013736218214035, 0.40135201811790466, 0.05276511237025261)","(0.11849047988653183, 0.3570080101490021, 0.03810940682888031)","(-0.2642122209072113, 0.7102829217910767, -0.031141813844442368)","(0.19000816345214844, 0.6727523803710938, -0.06725160777568817)","(-0.2683439552783966, 0.7468888163566589, -0.040607281029224396)","(0.1924864500761032, 0.7135002017021179, -0.07511551678180695)","(-0.25721147656440735, 0.8095883131027222, -0.09010700136423111)","(0.21993330121040344, 0.7894115447998047, -0.1503298133611679)"
"(-0.030315108597278595, -0.6563491225242615, 0.1880349963903427)","(-0.05718309059739113, -0.6757465600967407, 0.17226123809814453)","(-0.05702502653002739, -0.6761980652809143, 0.1728837639093399)","(-0.057379115372896194, -0.6762951612472534, 0.1725369393825531)","(-0.035362232476472855, -0.6761346459388733, 0.1610914170742035)","(-0.035486962646245956, -0.6771222352981567, 0.16074129939079285)","(-0.03596759960055351, -0.6781984567642212, 0.16061200201511383)","(-0.1295996755361557, -0.6279883980751038, 0.11575762927532196)","(-0.027910789474844933, -0.6273606419563293, 0.05002573877573013)","(-0.04887230694293976, -0.6193190217018127, 0.1746504008769989)","(-0.024235283955931664, -0.6174653172492981, 0.15556350350379944)","(-0.14105865359306335, -0.5054007172584534, 0.09004078805446625)","(-0.016272228211164474, -0.5342647433280945, -0.013724914751946926)","(-0.11979793757200241, -0.7226468920707703, 0.05369466543197632)","(0.01868431270122528, -0.7204180955886841, -0.07813769578933716)","(-0.0557982362806797, -0.9429477453231812, -0.014016255736351013)","(-0.0037393358070403337, -0.9305100440979004, -0.14226320385932922)","(-0.034166909754276276, -0.98188716173172, -0.03167186677455902)","(0.02283887192606926, -0.9673689007759094, -0.16338707506656647)","(-0.02657969668507576, -0.9783911108970642, -0.040830761194229126)","(0.0034645828418433666, -0.9759435057640076, -0.16443923115730286)","(-0.04414067044854164, -0.9484132528305054, -0.019237861037254333)","(-0.002661218633875251, -0.9420386552810669, -0.14261144399642944)","(-0.04332110658288002, 0.003952743019908667, 0.029508590698242188)","(0.043322209268808365, -0.004068479873239994, -0.027764497324824333)","(-0.2135247439146042, 0.39600205421447754, 0.04926815256476402)","(0.11280027776956558, 0.35562747716903687, 0.02903974987566471)","(-0.29485201835632324, 0.7047217488288879, -0.006766678299754858)","(0.21953827142715454, 0.675868034362793, -0.10036154836416245)","(-0.30100351572036743, 0.7427963614463806, -0.014215751551091671)","(0.22573436796665192, 0.7166089415550232, -0.10847903788089752)","(-0.2887151539325714, 0.8014776706695557, -0.0689784437417984)","(0.2623894512653351, 0.7901633977890015, -0.1669791340827942)"
"(-0.028199171647429466, -0.6568344831466675, 0.23518620431423187)","(-0.0523986853659153, -0.6759743690490723, 0.21593381464481354)","(-0.052243735641241074, -0.6764464378356934, 0.21657587587833405)","(-0.05255258455872536, -0.6765719056129456, 0.21622978150844574)","(-0.023933881893754005, -0.6766678094863892, 0.20687612891197205)","(-0.02395496889948845, -0.6776368618011475, 0.2066069394350052)","(-0.024534469470381737, -0.6786977052688599, 0.2063911408185959)","(-0.12814326584339142, -0.6217243671417236, 0.14289501309394836)","(-0.018720777705311775, -0.6246628761291504, 0.08584708720445633)","(-0.044842179864645004, -0.6190935373306274, 0.2155536264181137)","(-0.017021404579281807, -0.6173306107521057, 0.19905881583690643)","(-0.1521529108285904, -0.5017276406288147, 0.11635436862707138)","(-0.01216068770736456, -0.5304979085922241, 0.01788415014743805)","(-0.13713736832141876, -0.7135545015335083, 0.12458660453557968)","(0.03455071523785591, -0.6923985481262207, -0.03459963947534561)","(-0.08530530333518982, -0.92926424741745, 0.08442092686891556)","(0.0030753780156373978, -0.8912748098373413, -0.09778119623661041)","(-0.06704816222190857, -0.9646681547164917, 0.07391011714935303)","(0.02559703215956688, -0.9284869432449341, -0.11417213827371597)","(-0.061324890702962875, -0.9590972065925598, 0.06574063748121262)","(0.0026679320726543665, -0.9341319799423218, -0.12132963538169861)","(-0.07412400096654892, -0.9330413341522217, 0.08063318580389023)","(0.0019250091863796115, -0.9013682007789612, -0.09860426932573318)","(-0.047299426048994064, 0.004996140953153372, 0.030707892030477524)","(0.04729030281305313, -0.005111088044941425, -0.028955580666661263)","(-0.22198115289211273, 0.38909071683883667, 0.04821809008717537)","(0.12532809376716614, 0.3502189815044403, 0.018539387732744217)","(-0.3055556118488312, 0.6819562911987305, -0.012215789407491684)","(0.24551017582416534, 0.6753336787223816, -0.09662142395973206)","(-0.3115050196647644, 0.7156830430030823, -0.02025524340569973)","(0.2539285719394684, 0.716144859790802, -0.10463479906320572)","(-0.3091426193714142, 0.7729344964027405, -0.06730511784553528)","(0.29219430685043335, 0.7827158570289612, -0.15516863763332367)"
"(-0.01575308106839657, -0.6571078896522522, 0.23267807066440582)","(-0.04703735560178757, -0.6761354804039001, 0.21184390783309937)","(-0.046870891004800797, -0.6766199469566345, 0.21247252821922302)","(-0.047375284135341644, -0.6767653822898865, 0.21221792697906494)","(-0.008622869849205017, -0.67701256275177, 0.20397333800792694)","(-0.008594970218837261, -0.6779632568359375, 0.20371845364570618)","(-0.009177075698971748, -0.6790214776992798, 0.20352262258529663)","(-0.1197056919336319, -0.6204889416694641, 0.13577868044376373)","(6.627599213970825e-05, -0.6232075095176697, 0.0836024358868599)","(-0.04351279139518738, -0.6190136671066284, 0.21169236302375793)","(-0.0025037203449755907, -0.6172220706939697, 0.19672629237174988)","(-0.15240615606307983, -0.4996015131473541, 0.10804950445890427)","(0.011168953962624073, -0.5271233320236206, 0.02294055186212063)","(-0.15310734510421753, -0.715063750743866, 0.12295380979776382)","(0.042843591421842575, -0.6908731460571289, -0.028630217537283897)","(-0.09483004361391068, -0.9435233473777771, 0.08105651289224625)","(0.016887303441762924, -0.9020623564720154, -0.09997687488794327)","(-0.07673841714859009, -0.9802302122116089, 0.06987176835536957)","(0.04403802379965782, -0.9415890574455261, -0.11645487695932388)","(-0.06608353555202484, -0.9770808815956116, 0.05928625911474228)","(0.01955987513065338, -0.9500269889831543, -0.12144480645656586)","(-0.0813576951622963, -0.9488552808761597, 0.07593181729316711)","(0.015909336507320404, -0.9143409132957458, -0.10013163834810257)","(-0.057302433997392654, 0.006382671184837818, 0.030745690688490868)","(0.05733347684144974, -0.006548130884766579, -0.028887156397104263)","(-0.2293224036693573, 0.38666772842407227, 0.046712860465049744)","(0.16019614040851593, 0.3400576710700989, 0.02864847145974636)","(-0.3008873164653778, 0.6812282800674438, -0.019981997087597847)","(0.28590574860572815, 0.6710827946662903, -0.08021663874387741)","(-0.3045193552970886, 0.7151042819023132, -0.027690010145306587)","(0.29495254158973694, 0.71262127161026, -0.08803350478410721)","(-0.30826419591903687, 0.7702875137329102, -0.06617680937051773)","(0.3372438848018646, 0.7683857083320618, -0.138933464884758)"
"(0.025853166356682777, -0.6463931798934937, 0.29506418108940125)","(-0.010311323218047619, -0.6668286919593811, 0.2757601737976074)","(-0.010178672149777412, -0.6670624613761902, 0.2763631045818329)","(-0.010851952247321606, -0.66749107837677, 0.2762203812599182)","(0.0262577123939991, -0.6679365634918213, 0.2663635015487671)","(0.02636810950934887, -0.6688914895057678, 0.2659466564655304)","(0.025655178353190422, -0.6699298024177551, 0.2660529613494873)","(-0.11142680794000626, -0.6089129447937012, 0.2018909454345703)","(0.027518924325704575, -0.6154388189315796, 0.14090563356876373)","(-0.006586321163922548, -0.6061445474624634, 0.27474695444107056)","(0.03477083519101143, -0.6058047413825989, 0.25629401206970215)","(-0.13627803325653076, -0.4853568375110626, 0.17861849069595337)","(0.0486740842461586, -0.5242735147476196, 0.057323843240737915)","(-0.14584408700466156, -0.7036488652229309, 0.2501121461391449)","(0.10086926072835922, -0.6831235289573669, 0.0502810962498188)","(-0.06692982465028763, -0.9225893020629883, 0.27179625630378723)","(0.05138760432600975, -0.8892622590065002, 0.053419120609760284)","(-0.04198436066508293, -0.9594773054122925, 0.2794467508792877)","(0.0699879452586174, -0.9318331480026245, 0.04913920536637306)","(-0.03211883455514908, -0.9540528059005737, 0.26451602578163147)","(0.03798241168260574, -0.9334028959274292, 0.042355190962553024)","(-0.05108749493956566, -0.9263258576393127, 0.2673236131668091)","(0.04644676670432091, -0.8984471559524536, 0.055816128849983215)","(-0.06171369552612305, 0.010269868187606335, 0.04128744453191757)","(0.06161888316273689, -0.010499878786504269, -0.03928038850426674)","(-0.20595642924308777, 0.3878037929534912, 0.06471773236989975)","(0.19286032021045685, 0.33179253339767456, 0.014521921053528786)","(-0.255168080329895, 0.6813473701477051, -0.042422764003276825)","(0.314542293548584, 0.6602546572685242, -0.15779812633991241)","(-0.2557125985622406, 0.71583092212677, -0.05546579137444496)","(0.3223659098148346, 0.7029967904090881, -0.16826370358467102)","(-0.2529766857624054, 0.7711206078529358, -0.07720254361629486)","(0.37712734937667847, 0.7491071224212646, -0.2041492760181427)"
"(0.0690133273601532, -0.6445149183273315, 0.266902357339859)","(0.032902058213949203, -0.6673378944396973, 0.2522474527359009)","(0.03298932686448097, -0.6675720810890198, 0.2531066834926605)","(0.03226183354854584, -0.6680240035057068, 0.253110408782959)","(0.06155325844883919, -0.6677184700965881, 0.23790697753429413)","(0.0617259219288826, -0.6686525344848633, 0.2376185953617096)","(0.06107163056731224, -0.6696938276290894, 0.2377127856016159)","(-0.07440261542797089, -0.6116946339607239, 0.19941748678684235)","(0.040220290422439575, -0.6157470941543579, 0.11534496396780014)","(0.03624793514609337, -0.6062808632850647, 0.2541903853416443)","(0.0687170997262001, -0.6052286624908447, 0.22857022285461426)","(-0.12045285105705261, -0.4887661635875702, 0.19795478880405426)","(0.054342519491910934, -0.5265743732452393, 0.03805878013372421)","(-0.10991846770048141, -0.7104303240776062, 0.3252297639846802)","(0.0961085855960846, -0.6975462436676025, 0.062870554625988)","(-0.043603673577308655, -0.951741099357605, 0.4318391978740692)","(0.033501170575618744, -0.892245888710022, 0.16073082387447357)","(-0.022553324699401855, -0.9930553436279297, 0.4532412886619568)","(0.049641989171504974, -0.9339044690132141, 0.17739494144916534)","(-0.028431054204702377, -0.9817027449607849, 0.45279791951179504)","(0.015589420683681965, -0.9280334115028381, 0.1673818677663803)","(-0.034208863973617554, -0.9519191980361938, 0.43481576442718506)","(0.027044760063290596, -0.8979044556617737, 0.16620904207229614)","(-0.060766737908124924, 0.014072648249566555, 0.05637509748339653)","(0.06035342067480087, -0.014412174001336098, -0.05454833805561066)","(-0.1797822117805481, 0.3855893611907959, 0.07273659110069275)","(0.24763764441013336, 0.30359721183776855, 0.012322546914219856)","(-0.24298304319381714, 0.674132764339447, -0.032046932727098465)","(0.3373161256313324, 0.6293765306472778, -0.13593070209026337)","(-0.24355460703372955, 0.7104951739311218, -0.04361279308795929)","(0.34180203080177307, 0.6725547313690186, -0.14202524721622467)","(-0.22742310166358948, 0.768880307674408, -0.07035800069570541)","(0.4146392345428467, 0.7132691144943237, -0.17490071058273315)"
"(0.06868920475244522, -0.6341904401779175, 0.21755707263946533)","(0.03931533545255661, -0.6629884839057922, 0.2272195667028427)","(0.03937166556715965, -0.6632224321365356, 0.22846901416778564)","(0.03889816254377365, -0.6637157797813416, 0.228184312582016)","(0.06287065148353577, -0.6615461707115173, 0.21814049780368805)","(0.06318000704050064, -0.6624923944473267, 0.2183188796043396)","(0.06267828494310379, -0.6636123061180115, 0.21769414842128754)","(-0.04921695962548256, -0.6155931949615479, 0.13597075641155243)","(0.04889767989516258, -0.6175456643104553, 0.0532657653093338)","(0.040703680366277695, -0.602186381816864, 0.22463759779930115)","(0.0685134083032608, -0.600293755531311, 0.2051769345998764)","(-0.08758226037025452, -0.5095906257629395, 0.16585753858089447)","(0.037321846932172775, -0.5295876860618591, -0.02360565960407257)","(-0.09977743029594421, -0.7460446953773499, 0.24359378218650818)","(0.07385062426328659, -0.7102727293968201, -0.0697690024971962)","(-0.028017360717058182, -0.9492800831794739, 0.30160194635391235)","(0.03271619230508804, -0.8810577988624573, -0.005447945557534695)","(-0.011837746948003769, -0.9809417128562927, 0.31432467699050903)","(0.04167027026414871, -0.9119711518287659, -0.02122482657432556)","(-0.01701313443481922, -0.9646738171577454, 0.30448728799819946)","(0.0176076777279377, -0.917931318283081, -0.015433353371918201)","(-0.020087111741304398, -0.9467214941978455, 0.2987089455127716)","(0.030358411371707916, -0.8847575783729553, 0.002287578070536256)","(-0.023599635809659958, 0.01352910790592432, 0.062419693917036057)","(0.023156631737947464, -0.013777528889477253, -0.06080641597509384)","(0.1381244659423828, 0.27067577838897705, 0.02055983990430832)","(0.026329873129725456, 0.2948629856109619, -0.06773640215396881)","(0.16591967642307281, 0.5644674301147461, -0.026739517226815224)","(-0.07244548201560974, 0.6155941486358643, -0.12017020583152771)","(0.17371398210525513, 0.5985674858093262, -0.036450210958719254)","(-0.08410672843456268, 0.6550158262252808, -0.12417379766702652)","(0.24198077619075775, 0.6270278096199036, -0.06880506873130798)","(-0.03682679310441017, 0.6985586285591125, -0.166215181350708)"
"(0.08938473463058472, -0.6203358769416809, 0.005600694101303816)","(0.06656593829393387, -0.6549555659294128, 0.015283916145563126)","(0.06665101647377014, -0.6552081108093262, 0.016472501680254936)","(0.06643782556056976, -0.6557007431983948, 0.016442138701677322)","(0.06672708690166473, -0.6493310332298279, 0.000676493626087904)","(0.0672324076294899, -0.6502320170402527, 0.00028377622948028147)","(0.0669364184141159, -0.6514102220535278, 0.00034129098639823496)","(0.017369525507092476, -0.6289106011390686, 0.060474928468465805)","(0.03141751140356064, -0.6181749701499939, -0.03051578439772129)","(0.07682982832193375, -0.5981380939483643, 0.03254029527306557)","(0.07464328408241272, -0.591636598110199, 0.00809781439602375)","(0.04825111851096153, -0.53706294298172, 0.10316286236047745)","(-0.025082964450120926, -0.5282279849052429, -0.09774937480688095)","(0.02006702870130539, -0.7638559937477112, 0.1345435380935669)","(0.03941655158996582, -0.7067696452140808, -0.2950740158557892)","(-0.01887049339711666, -0.9655272960662842, 0.1406697779893875)","(0.009278113022446632, -0.8696277737617493, -0.3933833837509155)","(-0.002579181222245097, -0.9892293214797974, 0.1340341567993164)","(0.016441024839878082, -0.8938289284706116, -0.42307913303375244)","(-0.016219066455960274, -0.9848945736885071, 0.1377207189798355)","(0.0020846128463745117, -0.8924695253372192, -0.4021192193031311)","(-0.0064994171261787415, -0.9673165082931519, 0.13877339661121368)","(0.01165926456451416, -0.8670771718025208, -0.38881850242614746)","(0.06830739974975586, 0.004147838801145554, 0.06125326827168465)","(-0.06880979984998703, -0.004068652167916298, -0.059679217636585236)","(0.2911243736743927, 0.14463269710540771, -0.18334591388702393)","(-0.15356296300888062, 0.3062252104282379, -0.06614089012145996)","(0.2018369436264038, 0.44340410828590393, -0.13614971935749054)","(-0.1815095841884613, 0.6197441816329956, 0.13049040734767914)","(0.19455672800540924, 0.4761369824409485, -0.13621890544891357)","(-0.18621818721294403, 0.6584609746932983, 0.1431194692850113)","(0.2304573357105255, 0.5426830053329468, -0.1968945562839508)","(-0.16907154023647308, 0.7095678448677063, 0.07693296670913696)"
