1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
"(0.0012502494500949979, -0.5561742186546326, -0.22254425287246704)","(0.005457441788166761, -0.5955525040626526, -0.23037026822566986)","(0.005743346642702818, -0.5960898995399475, -0.22955989837646484)","(0.0056763277389109135, -0.5961726903915405, -0.23068863153457642)","(-0.0051053729839622974, -0.5944033265113831, -0.22709038853645325)","(-0.004903731402009726, -0.5947007536888123, -0.22810098528862)","(-0.005475156474858522, -0.5958353281021118, -0.22808216512203217)","(0.05606989935040474, -0.6035940051078796, -0.18655703961849213)","(-0.016713222488760948, -0.6069459915161133, -0.1714765429496765)","(0.02188154123723507, -0.5429146885871887, -0.20074737071990967)","(0.007482860237360001, -0.5401935577392578, -0.1982453167438507)","(0.1502433568239212, -0.43476563692092896, -0.1385086625814438)","(-0.11678912490606308, -0.4411185085773468, -0.13727988302707672)","(0.16771429777145386, -0.1995268166065216, -0.1189771220088005)","(-0.16436536610126495, -0.21036434173583984, -0.18242621421813965)","(0.1605740189552307, -0.015288380905985832, -0.14181029796600342)","(-0.17158666253089905, -0.07877278327941895, -0.2887822985649109)","(0.16454696655273438, 0.06121888384222984, -0.159596785902977)","(-0.16647399961948395, -0.025392482057213783, -0.2974103093147278)","(0.13645543158054352, 0.062064725905656815, -0.17603521049022675)","(-0.16059303283691406, -0.042785171419382095, -0.3188871145248413)","(0.14950677752494812, 0.0003794633084908128, -0.14715422689914703)","(-0.16242918372154236, -0.07475564628839493, -0.29978951811790466)","(0.09541525691747665, 0.002513688988983631, 0.00963696837425232)","(-0.09583812952041626, -0.0031956802122294903, -0.00819656066596508)","(0.029600491747260094, 0.37292420864105225, 0.10543584823608398)","(-0.08558310568332672, 0.33608102798461914, 0.07824227958917618)","(0.05123463645577431, 0.6530759930610657, 0.31286299228668213)","(-0.08389273285865784, 0.6270036697387695, 0.2530158758163452)","(0.05793874338269234, 0.6857922077178955, 0.32523369789123535)","(-0.08616489917039871, 0.6666871905326843, 0.26980558037757874)","(0.0734417587518692, 0.7307218909263611, 0.2385956346988678)","(-0.10343252867460251, 0.6987258195877075, 0.17407380044460297)"
"(0.03221987932920456, -0.5701793432235718, -0.1601766049861908)","(0.023047342896461487, -0.6064783334732056, -0.19126172363758087)","(0.023311004042625427, -0.6068548560142517, -0.19099339842796326)","(0.023081142455339432, -0.607047975063324, -0.19304406642913818)","(0.03488573804497719, -0.60612952709198, -0.1890030950307846)","(0.03496577963232994, -0.6065948605537415, -0.1892314851284027)","(0.03447899594902992, -0.6077408790588379, -0.1894008368253708)","(0.029836630448698997, -0.6036199927330017, -0.17756310105323792)","(0.05254845321178436, -0.603983998298645, -0.1726515144109726)","(0.0303555466234684, -0.5507094860076904, -0.18041987717151642)","(0.04095518961548805, -0.5507877469062805, -0.17331479489803314)","(0.1348952353000641, -0.43488723039627075, -0.14654862880706787)","(0.017614880576729774, -0.4318283796310425, -0.14908118546009064)","(0.033856455236673355, -0.2024301141500473, -0.11847862601280212)","(-0.05222862958908081, -0.19843940436840057, -0.17276641726493835)","(0.008875394240021706, -0.024580709636211395, -0.10997990518808365)","(-0.027265053242444992, -0.03904224559664726, -0.19854940474033356)","(0.026663290336728096, 0.037428874522447586, -0.10780440270900726)","(0.013439863920211792, 0.01857968606054783, -0.19682937860488892)","(0.02254374325275421, 0.03996843472123146, -0.12322961539030075)","(0.01568756438791752, 0.01904054544866085, -0.20895056426525116)","(0.009959908202290535, -0.011136475019156933, -0.11272097378969193)","(-0.017892247065901756, -0.027794746682047844, -0.20487384498119354)","(0.06988271325826645, 0.0019080979982391, 0.005148399621248245)","(-0.06996850669384003, -0.002635115524753928, -0.0036314583849161863)","(-0.0013671760680153966, 0.37011510133743286, 0.11197315156459808)","(-0.04343900457024574, 0.32726630568504333, 0.10558881610631943)","(0.014410076662898064, 0.6413227915763855, 0.32556137442588806)","(-0.031498827040195465, 0.6199331283569336, 0.2924243211746216)","(0.020424634218215942, 0.6732204556465149, 0.33531510829925537)","(-0.03374941274523735, 0.6572463512420654, 0.3123611807823181)","(0.03029629774391651, 0.719792902469635, 0.25463560223579407)","(-0.035740360617637634, 0.694308340549469, 0.20389419794082642)"
"(0.03845652565360069, -0.5972581505775452, -0.08089061826467514)","(0.024773240089416504, -0.6250594854354858, -0.12292256206274033)","(0.025000911206007004, -0.6254331469535828, -0.12258172035217285)","(0.02472374588251114, -0.6255947947502136, -0.12410429865121841)","(0.047864895313978195, -0.6238265633583069, -0.1180693581700325)","(0.04798560589551926, -0.6241791844367981, -0.11838014423847198)","(0.04746328294277191, -0.6254256963729858, -0.1182374507188797)","(0.02685055509209633, -0.6047812700271606, -0.1726321578025818)","(0.08869845420122147, -0.6049630045890808, -0.1715843230485916)","(0.029239315539598465, -0.5715639591217041, -0.11667999625205994)","(0.05209818854928017, -0.5701456665992737, -0.10708703845739365)","(0.007131420541554689, -0.4350869655609131, -0.15172366797924042)","(0.10842727869749069, -0.43212518095970154, -0.1485767364501953)","(-0.09349111467599869, -0.20499436557292938, -0.11739421635866165)","(0.0963786244392395, -0.19332700967788696, -0.14291328191757202)","(-0.10340004414319992, -0.07448089867830276, -0.08109356462955475)","(0.09119930863380432, -0.035830676555633545, -0.10459622740745544)","(-0.08813406527042389, -0.028202099725604057, -0.0851324126124382)","(0.12454438954591751, 0.014221311546862125, -0.09029234200716019)","(-0.07676641643047333, -0.029292967170476913, -0.07554086297750473)","(0.11685272306203842, 0.01319656241685152, -0.10172837227582932)","(-0.0952499732375145, -0.06470400094985962, -0.07409470528364182)","(0.09173276275396347, -0.026152780279517174, -0.1087287962436676)","(0.03136517480015755, 0.0015458815032616258, -0.0022291988134384155)","(-0.032075852155685425, -0.002318132668733597, 0.003750021103769541)","(-0.026207126677036285, 0.3557644486427307, 0.1251574009656906)","(-0.009575185365974903, 0.31601372361183167, 0.14125192165374756)","(0.008137182332575321, 0.6251248717308044, 0.3327578008174896)","(0.015487005934119225, 0.6111831665039062, 0.32378286123275757)","(0.011875192634761333, 0.6560702323913574, 0.3442639112472534)","(0.012079920619726181, 0.646913468837738, 0.3441489636898041)","(0.020309317857027054, 0.6714762449264526, 0.2864588797092438)","(-0.018051519989967346, 0.6660388112068176, 0.2914698123931885)"
"(0.07774429023265839, -0.6180397272109985, -0.0506538525223732)","(0.05309249460697174, -0.6412675976753235, -0.09363695979118347)","(0.05324942246079445, -0.6415480375289917, -0.09297572076320648)","(0.0529615543782711, -0.6417426466941833, -0.09414499998092651)","(0.08852417021989822, -0.6372868418693542, -0.09300602972507477)","(0.08871011435985565, -0.6378523111343384, -0.09357202053070068)","(0.08823961019515991, -0.6391565203666687, -0.09319736808538437)","(0.01632874459028244, -0.6048871278762817, -0.17041242122650146)","(0.13027524948120117, -0.604551374912262, -0.17577005922794342)","(0.05189390480518341, -0.5861042737960815, -0.0851292684674263)","(0.09322886168956757, -0.5822629928588867, -0.08314502984285355)","(-0.08877651393413544, -0.43495243787765503, -0.16262637078762054)","(0.18377867341041565, -0.4254782497882843, -0.16122649610042572)","(-0.23080122470855713, -0.20683975517749786, -0.12788325548171997)","(0.21287962794303894, -0.19133850932121277, -0.13577154278755188)","(-0.19211961328983307, -0.07319129258394241, -0.055876001715660095)","(0.17626649141311646, -0.03133881837129593, -0.05734400451183319)","(-0.17121922969818115, -0.027138881385326385, -0.04968993738293648)","(0.19475355744361877, 0.010998262092471123, -0.03970387205481529)","(-0.15614205598831177, -0.028829311951994896, -0.028957804664969444)","(0.18096740543842316, 0.009743860922753811, -0.04468072950839996)","(-0.1801561862230301, -0.06041615456342697, -0.04255693033337593)","(0.1708967238664627, -0.021378682926297188, -0.058179717510938644)","(-0.026403576135635376, 0.000706154212821275, -0.0026396121829748154)","(0.025751261040568352, -0.0015559670282527804, 0.004210388287901878)","(-0.09930633008480072, 0.33668988943099976, 0.12667520344257355)","(0.0317312516272068, 0.3130394518375397, 0.16375014185905457)","(-0.07488681375980377, 0.6172420978546143, 0.338302880525589)","(0.03799697384238243, 0.6123011112213135, 0.33454862236976624)","(-0.06849250942468643, 0.6477262377738953, 0.35074716806411743)","(0.032366082072257996, 0.6478691101074219, 0.353943794965744)","(-0.07400885224342346, 0.6284822821617126, 0.3322025537490845)","(0.010323991999030113, 0.6478385925292969, 0.3419363498687744)"
"(0.08464206010103226, -0.6162068843841553, -0.05352866277098656)","(0.06370586156845093, -0.6396864056587219, -0.09388672560453415)","(0.06385274976491928, -0.6399815082550049, -0.09320574998855591)","(0.06357121467590332, -0.64015793800354, -0.09436207264661789)","(0.09556470066308975, -0.636031985282898, -0.09323092550039291)","(0.09570056945085526, -0.6365376114845276, -0.09382294118404388)","(0.0952078253030777, -0.6378430128097534, -0.09345217049121857)","(0.013074369169771671, -0.6045390367507935, -0.1754697561264038)","(0.1312764436006546, -0.6039296388626099, -0.1820479929447174)","(0.05960855260491371, -0.5859643220901489, -0.08486595749855042)","(0.09705020487308502, -0.582244336605072, -0.08319590240716934)","(-0.08536317199468613, -0.43516626954078674, -0.16749651730060577)","(0.16045407950878143, -0.42411118745803833, -0.16409988701343536)","(-0.18823690712451935, -0.21375736594200134, -0.12853768467903137)","(0.17104963958263397, -0.1861005425453186, -0.12721523642539978)","(-0.17375746369361877, -0.08773338794708252, -0.05424831062555313)","(0.13584844768047333, -0.030716542154550552, -0.044504061341285706)","(-0.16346663236618042, -0.040781620889902115, -0.045985423028469086)","(0.15361154079437256, 0.015094215050339699, -0.026290467008948326)","(-0.15533696115016937, -0.04288705810904503, -0.027883315458893776)","(0.14344632625579834, 0.010397713631391525, -0.03493538126349449)","(-0.1671825647354126, -0.07643388956785202, -0.040927786380052567)","(0.13250182569026947, -0.022298699244856834, -0.046438172459602356)","(-0.024029001593589783, 0.0002971831418108195, -0.0029664826579391956)","(0.023437276482582092, -0.0011938920943066478, 0.004514003172516823)","(-0.09454292804002762, 0.3365184962749481, 0.1303595006465912)","(0.023809388279914856, 0.31174877285957336, 0.1627836674451828)","(-0.07247358560562134, 0.6169493198394775, 0.34060946106910706)","(0.030766835436224937, 0.6118797063827515, 0.33422526717185974)","(-0.06611388921737671, 0.647918701171875, 0.35398149490356445)","(0.026809923350811005, 0.6472477316856384, 0.35368475317955017)","(-0.06966374814510345, 0.636112630367279, 0.33371657133102417)","(0.01575213484466076, 0.6488417983055115, 0.34020334482192993)"
"(0.0987839549779892, -0.6160115599632263, -0.07134763896465302)","(0.08034513145685196, -0.6397978067398071, -0.10755902528762817)","(0.08049426972866058, -0.6401029229164124, -0.10690472275018692)","(0.0802147388458252, -0.6402727961540222, -0.10803248733282089)","(0.10767017304897308, -0.636051595211029, -0.10912873595952988)","(0.10772085934877396, -0.6365063786506653, -0.10971766710281372)","(0.1072794646024704, -0.6378079056739807, -0.1094062551856041)","(0.023047616705298424, -0.6048955321311951, -0.1834433674812317)","(0.13168053328990936, -0.602343738079071, -0.1957838237285614)","(0.07364515215158463, -0.5860557556152344, -0.09610532224178314)","(0.10578642785549164, -0.5824084877967834, -0.097803995013237)","(-0.06437156349420547, -0.4358033835887909, -0.16952091455459595)","(0.14315193891525269, -0.415266752243042, -0.176947221159935)","(-0.16785389184951782, -0.22372524440288544, -0.12724827229976654)","(0.15094240009784698, -0.17634573578834534, -0.1321607232093811)","(-0.15490271151065826, -0.09946378320455551, -0.04883334040641785)","(0.12715879082679749, -0.026000995188951492, -0.05172570049762726)","(-0.14934217929840088, -0.049604129046201706, -0.04295003414154053)","(0.13382500410079956, 0.024012485519051552, -0.03588253632187843)","(-0.14347828924655914, -0.05002822354435921, -0.027944568544626236)","(0.12370610982179642, 0.018776910379529, -0.03779025003314018)","(-0.15026436746120453, -0.0876573920249939, -0.03763410821557045)","(0.1200985535979271, -0.01817050389945507, -0.05309368297457695)","(-0.018153417855501175, -0.0006103442283347249, -0.002687439089640975)","(0.017324695363640785, -0.0003464549663476646, 0.004229425452649593)","(-0.08473090082406998, 0.3371322751045227, 0.14621157944202423)","(0.012681393884122372, 0.31197306513786316, 0.16470010578632355)","(-0.07089890539646149, 0.6174761652946472, 0.3638927638530731)","(0.020022237673401833, 0.6107947826385498, 0.3396323621273041)","(-0.0647796019911766, 0.6486827731132507, 0.3774031698703766)","(0.017151642590761185, 0.6458632946014404, 0.3590782880783081)","(-0.06420006603002548, 0.6396921873092651, 0.3511679768562317)","(0.014603382907807827, 0.649545431137085, 0.33465689420700073)"
"(0.11149820685386658, -0.5671584606170654, -0.22956423461437225)","(0.11141885817050934, -0.6066337823867798, -0.22391220927238464)","(0.11160452663898468, -0.6071264743804932, -0.22303391993045807)","(0.11140356212854385, -0.6072478890419006, -0.22398006916046143)","(0.09908401221036911, -0.602547824382782, -0.22988837957382202)","(0.09923224151134491, -0.6028238534927368, -0.230758935213089)","(0.09882333874702454, -0.6040268540382385, -0.2310122698545456)","(0.12565110623836517, -0.606285810470581, -0.1679927259683609)","(0.04605136066675186, -0.6021132469177246, -0.19221097230911255)","(0.11570034921169281, -0.5552566647529602, -0.19265785813331604)","(0.09805063158273697, -0.5490007400512695, -0.20168618857860565)","(0.20104874670505524, -0.4449934661388397, -0.10227581858634949)","(-0.09086348116397858, -0.42815113067626953, -0.15875810384750366)","(0.22991091012954712, -0.22342556715011597, -0.07396940141916275)","(-0.1820535957813263, -0.19937726855278015, -0.14988170564174652)","(0.23385363817214966, -0.03279850259423256, -0.09501521289348602)","(-0.17421558499336243, -0.029177488759160042, -0.21958628296852112)","(0.23725546896457672, 0.044843971729278564, -0.1125270277261734)","(-0.1761319488286972, 0.02028476819396019, -0.23147891461849213)","(0.2057759165763855, 0.04805823042988777, -0.13488422334194183)","(-0.15529650449752808, 0.013898993842303753, -0.2543456554412842)","(0.21953512728214264, -0.014011142775416374, -0.10108036547899246)","(-0.16047433018684387, -0.021621592342853546, -0.2302294373512268)","(0.09078172594308853, 0.0016818242147564888, 0.009015083312988281)","(-0.0914984717965126, -0.0024601775221526623, -0.00774614280089736)","(0.009919345378875732, 0.3606841564178467, 0.08864178508520126)","(-0.08385627716779709, 0.31444641947746277, 0.04903746023774147)","(0.01987864077091217, 0.6458278298377991, 0.2766900658607483)","(-0.0991683304309845, 0.6110842823982239, 0.19652771949768066)","(0.024090422317385674, 0.6812988519668579, 0.28787606954574585)","(-0.10362713783979416, 0.646302342414856, 0.20926718413829803)","(0.033765342086553574, 0.7206305861473083, 0.1885949671268463)","(-0.11097363382577896, 0.6690202355384827, 0.09591729938983917)"
"(0.11386992037296295, -0.558021068572998, -0.2431267350912094)","(0.11593741923570633, -0.600206732749939, -0.23610343039035797)","(0.11621152609586716, -0.6007388234138489, -0.23523946106433868)","(0.11600302904844284, -0.6008524298667908, -0.23622232675552368)","(0.09496118128299713, -0.5960909128189087, -0.24299180507659912)","(0.0951697826385498, -0.596372663974762, -0.2439296543598175)","(0.09475894272327423, -0.597554087638855, -0.24416552484035492)","(0.1330183446407318, -0.6105157732963562, -0.1570117175579071)","(0.02291950024664402, -0.6024178266525269, -0.18974293768405914)","(0.1218441054224968, -0.5491576194763184, -0.2034720927476883)","(0.09391175955533981, -0.542718231678009, -0.21403813362121582)","(0.21369467675685883, -0.45228680968284607, -0.07946393638849258)","(-0.11726955324411392, -0.4399051368236542, -0.15195533633232117)","(0.24316656589508057, -0.22320017218589783, -0.046657294034957886)","(-0.20599740743637085, -0.20939192175865173, -0.16738377511501312)","(0.2731800377368927, -0.031750306487083435, -0.09814044833183289)","(-0.19045601785182953, -0.03119492158293724, -0.2696957290172577)","(0.2845034897327423, 0.04098458215594292, -0.11712624132633209)","(-0.18751658499240875, 0.016830677166581154, -0.2855495810508728)","(0.260284423828125, 0.04363652691245079, -0.1439248025417328)","(-0.16641396284103394, 0.013403122313320637, -0.3083797097206116)","(0.26337042450904846, -0.013981444761157036, -0.10737131536006927)","(-0.17524990439414978, -0.023265594616532326, -0.28079938888549805)","(0.10761603713035583, 0.0027323677204549313, 0.01542664784938097)","(-0.10831661522388458, -0.0034436541609466076, -0.01421478670090437)","(0.02918781340122223, 0.3709171712398529, 0.09564657509326935)","(-0.0969431921839714, 0.3150995373725891, 0.037712957710027695)","(0.034485675394535065, 0.6500015258789062, 0.28289979696273804)","(-0.12122780084609985, 0.6100600957870483, 0.1870010793209076)","(0.03818046301603317, 0.6860635280609131, 0.2944925129413605)","(-0.12670749425888062, 0.6461867690086365, 0.19984962046146393)","(0.05295289680361748, 0.7348858118057251, 0.1980595588684082)","(-0.13491740822792053, 0.677483081817627, 0.0882902592420578)"
"(0.10562100261449814, -0.5600860118865967, -0.2635815441608429)","(0.1014387235045433, -0.6005887985229492, -0.26354658603668213)","(0.10170142352581024, -0.6011637449264526, -0.262832373380661)","(0.10146335512399673, -0.6011788249015808, -0.2640414237976074)","(0.09183039516210556, -0.5980308055877686, -0.267927885055542)","(0.09203575551509857, -0.5982365012168884, -0.268900990486145)","(0.09170237928628922, -0.5994480848312378, -0.26903846859931946)","(0.11258409917354584, -0.6101224422454834, -0.18886698782444)","(0.01976385898888111, -0.6031656265258789, -0.21689994633197784)","(0.10612577199935913, -0.5479273200035095, -0.23248982429504395)","(0.08482678979635239, -0.5437778234481812, -0.23966357111930847)","(0.17288771271705627, -0.4497285783290863, -0.0967891737818718)","(-0.09471158683300018, -0.44260790944099426, -0.16815388202667236)","(0.20581544935703278, -0.22112557291984558, -0.06409688293933868)","(-0.1683303862810135, -0.21787181496620178, -0.2101418524980545)","(0.23941831290721893, -0.035987723618745804, -0.1380428969860077)","(-0.1618211269378662, -0.06723396480083466, -0.31712058186531067)","(0.25288403034210205, 0.032634396106004715, -0.15581698715686798)","(-0.15196259319782257, -0.0192516278475523, -0.32754966616630554)","(0.23617780208587646, 0.03488681837916374, -0.18043842911720276)","(-0.1444629728794098, -0.028239386156201363, -0.35180962085723877)","(0.23338335752487183, -0.019560344517230988, -0.1471133828163147)","(-0.15213580429553986, -0.060807593166828156, -0.32884952425956726)","(0.09220107644796371, 0.003880091244354844, 0.015413080342113972)","(-0.09294218569993973, -0.004604404792189598, -0.014214986935257912)","(0.010450674220919609, 0.3829556405544281, 0.10017754882574081)","(-0.0861164927482605, 0.31934964656829834, 0.0612645149230957)","(0.014902099967002869, 0.6767341494560242, 0.2722203731536865)","(-0.10887372493743896, 0.6219321489334106, 0.20766741037368774)","(0.020600860938429832, 0.7138318419456482, 0.2816976308822632)","(-0.11464953422546387, 0.6600486636161804, 0.2209559679031372)","(0.038835082203149796, 0.7559081315994263, 0.19087660312652588)","(-0.13427244126796722, 0.6879194974899292, 0.12015341967344284)"
"(0.10041540861129761, -0.5649523138999939, -0.23457784950733185)","(0.09478335827589035, -0.6040242314338684, -0.2385522723197937)","(0.0950518473982811, -0.6045799255371094, -0.23779363930225372)","(0.09481365978717804, -0.6045905351638794, -0.23898892104625702)","(0.09075160324573517, -0.601639449596405, -0.24224074184894562)","(0.09098037332296371, -0.6018575429916382, -0.24315717816352844)","(0.09060359746217728, -0.6030749082565308, -0.2433052957057953)","(0.10356344282627106, -0.6102820634841919, -0.18550792336463928)","(0.024925554171204567, -0.6050115823745728, -0.21055273711681366)","(0.09859152138233185, -0.5501393675804138, -0.2112598866224289)","(0.08153866976499557, -0.5466455221176147, -0.21749532222747803)","(0.1647699922323227, -0.44568949937820435, -0.10328005999326706)","(-0.08932541310787201, -0.4424596130847931, -0.17001378536224365)","(0.20385292172431946, -0.21884316205978394, -0.07074816524982452)","(-0.1669868677854538, -0.21699264645576477, -0.19641456007957458)","(0.2190113663673401, -0.02985699288547039, -0.12493130564689636)","(-0.16948354244232178, -0.06678200513124466, -0.2588619291782379)","(0.2271510660648346, 0.04311733320355415, -0.14029362797737122)","(-0.1611979603767395, -0.01541962195187807, -0.26147764921188354)","(0.2039199024438858, 0.04469723626971245, -0.1608933061361313)","(-0.15754209458827972, -0.023574229329824448, -0.28354382514953613)","(0.20958851277828217, -0.013469316065311432, -0.13190819323062897)","(-0.16178222000598907, -0.06047923117876053, -0.2685379683971405)","(0.09001927077770233, 0.004250094760209322, 0.017370646819472313)","(-0.09082281589508057, -0.004964943043887615, -0.016179362311959267)","(0.008079223334789276, 0.3865603506565094, 0.10085541754961014)","(-0.08640814572572708, 0.3234902322292328, 0.05552147701382637)","(0.00894036516547203, 0.689120888710022, 0.2701546549797058)","(-0.1127357929944992, 0.6330158710479736, 0.18562161922454834)","(0.013166343793272972, 0.726959764957428, 0.2789798378944397)","(-0.11932816356420517, 0.6722882986068726, 0.19718219339847565)","(0.02619289420545101, 0.7653324604034424, 0.18870998919010162)","(-0.13979148864746094, 0.6971758008003235, 0.08959347754716873)"
"(0.0968065857887268, -0.5671725869178772, -0.1803399920463562)","(0.09139528125524521, -0.6071265935897827, -0.19795165956020355)","(0.09166371822357178, -0.6076638102531433, -0.19727323949337006)","(0.09139811992645264, -0.607598602771759, -0.19876834750175476)","(0.09146960079669952, -0.6041507124900818, -0.19973622262477875)","(0.0915798768401146, -0.6041618585586548, -0.20050440728664398)","(0.09124293923377991, -0.6053684949874878, -0.20047268271446228)","(0.09384799748659134, -0.6102794408798218, -0.1831873655319214)","(0.062547467648983, -0.6051142811775208, -0.20890459418296814)","(0.09520010650157928, -0.5509105324745178, -0.17909327149391174)","(0.0825316458940506, -0.5477335453033447, -0.18146108090877533)","(0.12377475947141647, -0.4436650574207306, -0.10688155144453049)","(-0.017053568735718727, -0.43530893325805664, -0.1768406629562378)","(0.17194436490535736, -0.2181463986635208, -0.07508726418018341)","(-0.12435410171747208, -0.20980650186538696, -0.18977898359298706)","(0.16783073544502258, -0.03290287405252457, -0.09763645380735397)","(-0.14275173842906952, -0.05710601061582565, -0.2421320527791977)","(0.15728262066841125, 0.03998088836669922, -0.11170835047960281)","(-0.14828722178936005, -0.0031548216938972473, -0.24776946008205414)","(0.15118731558322906, 0.04362393915653229, -0.12073379755020142)","(-0.13859762251377106, -0.004849043674767017, -0.26414671540260315)","(0.1603039652109146, -0.018517669290304184, -0.10111743956804276)","(-0.1317371279001236, -0.048485949635505676, -0.2500480115413666)","(0.07283700257539749, 0.003654001047834754, 0.017280330881476402)","(-0.07390142977237701, -0.004420627374202013, -0.01607358828186989)","(-0.013215847313404083, 0.38363033533096313, 0.10945871472358704)","(-0.07746206223964691, 0.32395943999290466, 0.0721929520368576)","(-0.022691767662763596, 0.6806548237800598, 0.27883416414260864)","(-0.08979934453964233, 0.6417105197906494, 0.20383796095848083)","(-0.018615081906318665, 0.7171576023101807, 0.284325510263443)","(-0.09525931626558304, 0.6809508204460144, 0.21867267787456512)","(0.00954384170472622, 0.7521416544914246, 0.19372549653053284)","(-0.11050206422805786, 0.6945909857749939, 0.1314854770898819)"
"(0.08437300473451614, -0.5620935559272766, -0.1754692643880844)","(0.07240776717662811, -0.5922984480857849, -0.20116358995437622)","(0.07270919531583786, -0.5925700664520264, -0.200227752327919)","(0.07263287156820297, -0.5928099155426025, -0.20166005194187164)","(0.08788499981164932, -0.587368369102478, -0.20368055999279022)","(0.08800090104341507, -0.5873630046844482, -0.204498752951622)","(0.08764389157295227, -0.5885756015777588, -0.20432600378990173)","(0.0216135885566473, -0.5627036690711975, -0.2529491186141968)","(0.08989791572093964, -0.5471498966217041, -0.2736835777759552)","(0.060226790606975555, -0.5382695198059082, -0.18000414967536926)","(0.08054894208908081, -0.5313181281089783, -0.1852438598871231)","(-0.042880829423666, -0.3828255534172058, -0.19341722130775452)","(0.08522359281778336, -0.3526589274406433, -0.2541360855102539)","(-0.12481358647346497, -0.18288692831993103, -0.09060187637805939)","(0.09275215864181519, -0.12487832456827164, -0.1829460710287094)","(-0.12451370060443878, -0.11386086046695709, 0.028347954154014587)","(0.08222631365060806, -0.020041100680828094, -0.06736965477466583)","(-0.11516378819942474, -0.08514682203531265, 0.03396409749984741)","(0.10419617593288422, 0.014439095743000507, -0.061672575771808624)","(-0.10066745430231094, -0.09079557657241821, 0.034665923565626144)","(0.1093887910246849, 0.010619294829666615, -0.06188897043466568)","(-0.11668317019939423, -0.10855194926261902, 0.030826805159449577)","(0.08497181534767151, -0.01541394367814064, -0.06735102087259293)","(0.0183539018034935, 0.0008880305686034262, 0.01524022500962019)","(-0.01949934847652912, -0.0019790478982031345, -0.014230499044060707)","(-0.016235850751399994, 0.32714080810546875, 0.16555404663085938)","(-0.004079821519553661, 0.2996986508369446, 0.1583510935306549)","(-0.023349912837147713, 0.6190968751907349, 0.38711702823638916)","(-0.029189903289079666, 0.6198374032974243, 0.3715115785598755)","(-0.01973438262939453, 0.6537625789642334, 0.40101590752601624)","(-0.04061262682080269, 0.6585483551025391, 0.393733412027359)","(0.008263550698757172, 0.6740393042564392, 0.37510526180267334)","(-0.06519317626953125, 0.6505622863769531, 0.3468888998031616)"
"(0.08323772996664047, -0.5916621088981628, -0.09751889109611511)","(0.06549208611249924, -0.6135056018829346, -0.13568538427352905)","(0.06577890366315842, -0.6135179400444031, -0.13481782376766205)","(0.06556621938943863, -0.6139380931854248, -0.13583402335643768)","(0.08722618222236633, -0.6059590578079224, -0.13781164586544037)","(0.08738214522600174, -0.6060757637023926, -0.13867659866809845)","(0.08688051998615265, -0.6072188019752502, -0.13839811086654663)","(-0.014353609643876553, -0.5692104697227478, -0.24529296159744263)","(0.0953335165977478, -0.554591715335846, -0.26721590757369995)","(0.05014071613550186, -0.5588791966438293, -0.11800085008144379)","(0.08002521097660065, -0.5489925146102905, -0.12414312362670898)","(-0.08015900105237961, -0.3880689740180969, -0.18403220176696777)","(0.10083736479282379, -0.3689796030521393, -0.251968652009964)","(-0.13923321664333344, -0.18523135781288147, -0.07690924406051636)","(0.13193897902965546, -0.14110317826271057, -0.1055382713675499)","(-0.09357146918773651, -0.1440301239490509, 0.092177614569664)","(0.08565934747457504, -0.07345031946897507, 0.04202675446867943)","(-0.07766039669513702, -0.11771239340305328, 0.10057282447814941)","(0.09808860719203949, -0.048823609948158264, 0.05543552339076996)","(-0.06008683517575264, -0.12182116508483887, 0.10050658136606216)","(0.0952732190489769, -0.056712742894887924, 0.04680950939655304)","(-0.08226733654737473, -0.1384243220090866, 0.09478594362735748)","(0.0830235406756401, -0.07207531481981277, 0.0406985729932785)","(-0.0027671728748828173, 0.000878931547049433, 0.008776414208114147)","(0.0016483798390254378, -0.0019801377784460783, -0.007530860137194395)","(-0.024972569197416306, 0.3097422420978546, 0.1609351933002472)","(0.023751990869641304, 0.29309672117233276, 0.17796295881271362)","(-0.018842192366719246, 0.6091945171356201, 0.3744359016418457)","(0.023756908252835274, 0.6158258318901062, 0.4062069058418274)","(-0.013213916681706905, 0.6438083648681641, 0.3891592025756836)","(0.01628340594470501, 0.654525101184845, 0.42988768219947815)","(0.006310516968369484, 0.6464890241622925, 0.3528241217136383)","(-0.0010332929668948054, 0.6419956088066101, 0.3854941427707672)"
