1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
"(0.6905949711799622, 0.46347782015800476, 0.2338845431804657)","(0.6902130842208862, 0.45397254824638367, 0.22315967082977295)","(0.6901633739471436, 0.45325732231140137, 0.22314117848873138)","(0.6901293396949768, 0.4525156021118164, 0.22315295040607452)","(0.6928238868713379, 0.4539620280265808, 0.2373625636100769)","(0.6930171251296997, 0.4534701406955719, 0.23738768696784973)","(0.6936388611793518, 0.4524053633213043, 0.2373286336660385)","(0.6931469440460205, 0.4492546319961548, 0.17399734258651733)","(0.7000797390937805, 0.44710081815719604, 0.24163584411144257)","(0.6927779912948608, 0.46798884868621826, 0.2170235961675644)","(0.6945742964744568, 0.46840327978134155, 0.23645542562007904)","(0.695027232170105, 0.4616967439651489, 0.0800032988190651)","(0.7293989658355713, 0.4678680896759033, 0.2442379891872406)","(0.6430543661117554, 0.5062825083732605, 0.04574151337146759)","(0.7406085133552551, 0.5277364253997803, 0.23864009976387024)","(0.63079833984375, 0.5606731176376343, 0.07700928300619125)","(0.7375507950782776, 0.6137740015983582, 0.20219868421554565)","(0.6242668628692627, 0.5720397233963013, 0.059920813888311386)","(0.7395381331443787, 0.631490170955658, 0.1948918253183365)","(0.6256588101387024, 0.5731217861175537, 0.06957245618104935)","(0.7376564741134644, 0.6388508677482605, 0.17883539199829102)","(0.6301091909408569, 0.5687173008918762, 0.08183658123016357)","(0.7366519570350647, 0.6318652033805847, 0.19470977783203125)","(0.7380411028862, 0.5780880451202393, -0.06428680568933487)","(0.7500607967376709, 0.5921269059181213, 0.06411642581224442)","(0.744185209274292, 0.7169754505157471, -0.09077417105436325)","(0.700240433216095, 0.6846878528594971, 0.047687266021966934)","(0.7634403109550476, 0.8424986600875854, -0.11878327280282974)","(0.6800463199615479, 0.7993943095207214, 0.017602063715457916)","(0.774023175239563, 0.8583177924156189, -0.12481629848480225)","(0.6848750710487366, 0.831124484539032, 0.010685984045267105)","(0.7432157397270203, 0.870322585105896, -0.17972953617572784)","(0.6531700491905212, 0.8263394236564636, -0.024114957079291344)"
"(0.6716062426567078, 0.4676823616027832, 0.21641647815704346)","(0.6734865307807922, 0.4630984365940094, 0.2112823873758316)","(0.673632025718689, 0.4615701138973236, 0.21128173172473907)","(0.6739012598991394, 0.4600278437137604, 0.21130360662937164)","(0.6743718981742859, 0.4637618064880371, 0.22689110040664673)","(0.674698531627655, 0.4628616273403168, 0.22691680490970612)","(0.674964427947998, 0.46183088421821594, 0.2268320471048355)","(0.6764909029006958, 0.4506109654903412, 0.1823270320892334)","(0.6788522005081177, 0.452425479888916, 0.25415727496147156)","(0.6756100654602051, 0.4661778211593628, 0.20553232729434967)","(0.6755161881446838, 0.4665822982788086, 0.22623290121555328)","(0.6895337700843811, 0.4474133849143982, 0.08401788026094437)","(0.7101947665214539, 0.4673726558685303, 0.2592782974243164)","(0.6547703146934509, 0.4691925048828125, -0.039773356169462204)","(0.7278715968132019, 0.5207036137580872, 0.24098339676856995)","(0.6183408498764038, 0.47397753596305847, -0.0828813910484314)","(0.7253574728965759, 0.5811107754707336, 0.18899838626384735)","(0.6099736094474792, 0.4758743345737457, -0.10827422887086868)","(0.7274430394172668, 0.5941145420074463, 0.1875692754983902)","(0.6111103892326355, 0.48434850573539734, -0.09428612887859344)","(0.7252015471458435, 0.5973427891731262, 0.17627251148223877)","(0.6159856915473938, 0.4825713634490967, -0.07856762409210205)","(0.7237514853477478, 0.5927964448928833, 0.1832500845193863)","(0.7334859371185303, 0.5777416229248047, -0.06525019556283951)","(0.7375234365463257, 0.5894452929496765, 0.06497865915298462)","(0.7330068349838257, 0.7178953886032104, -0.11110314726829529)","(0.6920801401138306, 0.6903805136680603, 0.02869022823870182)","(0.7581560611724854, 0.8368905186653137, -0.1516522616147995)","(0.682426393032074, 0.8067840933799744, 0.00028781811124645174)","(0.7688795328140259, 0.8548517227172852, -0.15833906829357147)","(0.6961774230003357, 0.8374034762382507, -0.00605956232175231)","(0.7396344542503357, 0.869306743144989, -0.20376770198345184)","(0.6690191626548767, 0.8335145115852356, -0.04618672654032707)"
"(0.6761535406112671, 0.43908077478408813, 0.17857493460178375)","(0.675865650177002, 0.43606576323509216, 0.181112140417099)","(0.6764224171638489, 0.4356677234172821, 0.18117298185825348)","(0.6769376397132874, 0.43499118089675903, 0.1811840683221817)","(0.6751903891563416, 0.4357251226902008, 0.18008846044540405)","(0.674994707107544, 0.43549644947052, 0.180060014128685)","(0.6747602820396423, 0.4357747733592987, 0.17990459501743317)","(0.6807146072387695, 0.43160712718963623, 0.1950632929801941)","(0.6774626970291138, 0.43430471420288086, 0.19021126627922058)","(0.6804973483085632, 0.4413108229637146, 0.18550318479537964)","(0.6799610257148743, 0.441134512424469, 0.18380838632583618)","(0.7065306901931763, 0.4370507597923279, 0.20130367577075958)","(0.6803261041641235, 0.44687458872795105, 0.16491176187992096)","(0.7281673550605774, 0.4693365693092346, 0.2827122211456299)","(0.6398363709449768, 0.4417861998081207, 0.1215100884437561)","(0.7216905355453491, 0.4986881613731384, 0.35732704401016235)","(0.602859377861023, 0.4292115867137909, 0.04355328902602196)","(0.721172571182251, 0.5047008395195007, 0.3710519075393677)","(0.5904728770256042, 0.43800753355026245, 0.024623200297355652)","(0.7168030738830566, 0.5074954628944397, 0.3644808828830719)","(0.5900953412055969, 0.43809813261032104, 0.01734008640050888)","(0.7173473238945007, 0.5028805732727051, 0.35657504200935364)","(0.5947345495223999, 0.4367213547229767, 0.0372740738093853)","(0.7337817549705505, 0.5662859082221985, -0.005550827831029892)","(0.7167437672615051, 0.5756469964981079, 0.005506938323378563)","(0.7279595136642456, 0.6911382079124451, -0.11884498596191406)","(0.6968165040016174, 0.6924416422843933, -0.08721785992383957)","(0.7460168600082397, 0.8268601298332214, -0.19899044930934906)","(0.6936273574829102, 0.8116223812103271, -0.1492495834827423)","(0.7490943074226379, 0.847405731678009, -0.21242980659008026)","(0.6999490261077881, 0.8336295485496521, -0.15977448225021362)","(0.7331153154373169, 0.8596983551979065, -0.2936631143093109)","(0.6777602434158325, 0.8350964784622192, -0.23347237706184387)"
"(0.6754270792007446, 0.420816570520401, 0.17293350398540497)","(0.6752414107322693, 0.41651296615600586, 0.17869116365909576)","(0.6762391328811646, 0.41624385118484497, 0.17874480783939362)","(0.6772002577781677, 0.4158686399459839, 0.17875292897224426)","(0.6732903122901917, 0.4165809452533722, 0.18006466329097748)","(0.6726266145706177, 0.4166284203529358, 0.18001574277877808)","(0.6719051599502563, 0.41696032881736755, 0.17988519370555878)","(0.6816348433494568, 0.41623079776763916, 0.1967930644750595)","(0.6739825010299683, 0.41877198219299316, 0.20179018378257751)","(0.680275559425354, 0.42579883337020874, 0.1793546825647354)","(0.6780238747596741, 0.4262438118457794, 0.18075700104236603)","(0.7127324938774109, 0.4350872337818146, 0.1862403154373169)","(0.673231840133667, 0.44323405623435974, 0.17351587116718292)","(0.7543531060218811, 0.4603618383407593, 0.1755552738904953)","(0.6463485360145569, 0.4404738247394562, 0.1200169250369072)","(0.7732512354850769, 0.4538221061229706, 0.1533346027135849)","(0.6269709467887878, 0.41662999987602234, 0.06371816247701645)","(0.7788766622543335, 0.4529476761817932, 0.15043123066425323)","(0.6207642555236816, 0.4129895269870758, 0.04311036691069603)","(0.7792609333992004, 0.4505634009838104, 0.15011033415794373)","(0.6220713257789612, 0.4101182222366333, 0.0582994744181633)","(0.7748475074768066, 0.44954609870910645, 0.1514914631843567)","(0.6251625418663025, 0.41139477491378784, 0.06252603232860565)","(0.7283576130867004, 0.5553175806999207, 0.0039203474298119545)","(0.7069051861763, 0.5653825998306274, -0.00402180477976799)","(0.7125298380851746, 0.6786957383155823, -0.04506423696875572)","(0.6999108791351318, 0.6874253749847412, -0.10729379951953888)","(0.6971116662025452, 0.794943630695343, -0.040993425995111465)","(0.7200441956520081, 0.8097552061080933, -0.1286236047744751)","(0.6955758929252625, 0.8121500611305237, -0.04201218858361244)","(0.7223173379898071, 0.8287672400474548, -0.13356925547122955)","(0.6936199069023132, 0.8271016478538513, -0.09776458889245987)","(0.7315258979797363, 0.8374391794204712, -0.20458129048347473)"
"(0.6696045994758606, 0.41412344574928284, 0.3122116029262543)","(0.6670452356338501, 0.414268434047699, 0.32312458753585815)","(0.6688105463981628, 0.41466447710990906, 0.3232229948043823)","(0.6680392026901245, 0.4148634672164917, 0.32324275374412537)","(0.6659296154975891, 0.4138932526111603, 0.31678348779678345)","(0.6655678153038025, 0.4141741096973419, 0.3167688548564911)","(0.6633101105690002, 0.4166678786277771, 0.3166918456554413)","(0.6727871894836426, 0.41444575786590576, 0.3481859862804413)","(0.6678878664970398, 0.4198034405708313, 0.3202644884586334)","(0.6743828058242798, 0.4197792708873749, 0.32124632596969604)","(0.6736518740653992, 0.4196455478668213, 0.3129730820655823)","(0.7055609822273254, 0.4403166174888611, 0.3355315625667572)","(0.6697992086410522, 0.4385712146759033, 0.2540329396724701)","(0.7362644076347351, 0.43801361322402954, 0.3396346867084503)","(0.646047830581665, 0.3863055109977722, 0.1675919145345688)","(0.7711442708969116, 0.40929335355758667, 0.32820671796798706)","(0.6245375871658325, 0.35233059525489807, 0.10739590972661972)","(0.7832697033882141, 0.40743792057037354, 0.32754191756248474)","(0.6147556900978088, 0.3501071333885193, 0.0842997133731842)","(0.7851199507713318, 0.40594205260276794, 0.31949111819267273)","(0.6142165064811707, 0.34815138578414917, 0.09167787432670593)","(0.7846469283103943, 0.4059678614139557, 0.3215351998806)","(0.6175435781478882, 0.34896349906921387, 0.10521329194307327)","(0.7149855494499207, 0.5590336322784424, 0.010518425144255161)","(0.698644757270813, 0.5663608312606812, -0.010463470593094826)","(0.695562481880188, 0.6678553819656372, -0.1402793526649475)","(0.704391598701477, 0.6902785301208496, -0.17661365866661072)","(0.679550051689148, 0.7839202284812927, -0.22327820956707)","(0.7345144748687744, 0.8119617700576782, -0.2760380208492279)","(0.6750166416168213, 0.7991114854812622, -0.23600535094738007)","(0.7396516799926758, 0.8284087181091309, -0.2918873727321625)","(0.6723592877388, 0.8228335380554199, -0.31494244933128357)","(0.7333078980445862, 0.8442803621292114, -0.3846011757850647)"
"(0.6708410978317261, 0.42014792561531067, 0.17964300513267517)","(0.6692326664924622, 0.4188806414604187, 0.1816069632768631)","(0.6701942682266235, 0.41864144802093506, 0.18163223564624786)","(0.6723468899726868, 0.4154358208179474, 0.1816030591726303)","(0.6683054566383362, 0.41585999727249146, 0.1886836737394333)","(0.6674451231956482, 0.4159625768661499, 0.18870088458061218)","(0.666155219078064, 0.41683250665664673, 0.18864811956882477)","(0.6765727996826172, 0.41727983951568604, 0.1937376707792282)","(0.6677708029747009, 0.4197221100330353, 0.22985373437404633)","(0.6722705364227295, 0.427564799785614, 0.18213681876659393)","(0.6702474355697632, 0.42658519744873047, 0.1910264492034912)","(0.7015817761421204, 0.44290465116500854, 0.15824884176254272)","(0.6712812781333923, 0.4507100284099579, 0.2407318502664566)","(0.7256793975830078, 0.41241541504859924, 0.13622818887233734)","(0.659167468547821, 0.40744826197624207, 0.26825881004333496)","(0.7511854767799377, 0.3604981601238251, 0.14409679174423218)","(0.6428372263908386, 0.3310391306877136, 0.2854543626308441)","(0.7583179473876953, 0.34597837924957275, 0.14006035029888153)","(0.641808271408081, 0.3139331340789795, 0.2800648808479309)","(0.7591811418533325, 0.3471088111400604, 0.1393531858921051)","(0.6422481536865234, 0.3117358386516571, 0.28313878178596497)","(0.7559784054756165, 0.35441526770591736, 0.14280222356319427)","(0.6430376768112183, 0.3177862763404846, 0.2840557098388672)","(0.7020916938781738, 0.5677473545074463, -0.04087473452091217)","(0.6927095055580139, 0.5915926098823547, 0.04091491550207138)","(0.6801597476005554, 0.6729488372802734, -0.14955256879329681)","(0.6834157705307007, 0.6993082761764526, -0.07748635113239288)","(0.6862932443618774, 0.7992605566978455, -0.1987503319978714)","(0.7271775007247925, 0.8035953044891357, -0.1143583208322525)","(0.6908708810806274, 0.8153867125511169, -0.2042902112007141)","(0.7434818148612976, 0.8153278827667236, -0.12166217714548111)","(0.6704496145248413, 0.8319772481918335, -0.26266735792160034)","(0.7223299145698547, 0.8449727296829224, -0.18266823887825012)"
"(0.6849413514137268, 0.37476444244384766, 0.1581118106842041)","(0.6818791031837463, 0.3685871362686157, 0.1389700323343277)","(0.679119348526001, 0.3692470192909241, 0.13895145058631897)","(0.6765232682228088, 0.36968690156936646, 0.13896490633487701)","(0.6894208788871765, 0.3690902590751648, 0.13891026377677917)","(0.6906328201293945, 0.36961305141448975, 0.13894972205162048)","(0.691797137260437, 0.3701089918613434, 0.13898612558841705)","(0.6775128841400146, 0.38073012232780457, 0.05600745975971222)","(0.6962357759475708, 0.37880322337150574, 0.06817272305488586)","(0.6769794225692749, 0.385370135307312, 0.13190093636512756)","(0.6859932541847229, 0.3842993378639221, 0.1334112286567688)","(0.6669824719429016, 0.4212757647037506, 0.0030672037973999977)","(0.7066431045532227, 0.4280664324760437, 0.033409424126148224)","(0.6605837941169739, 0.36235693097114563, -0.06767935305833817)","(0.7321879863739014, 0.3677710294723511, -0.017181962728500366)","(0.6772351264953613, 0.3048235774040222, -0.15426121652126312)","(0.7535479068756104, 0.30687424540519714, -0.09769847244024277)","(0.6824347972869873, 0.28993865847587585, -0.17834720015525818)","(0.7671900987625122, 0.2977723479270935, -0.12110292166471481)","(0.6875206828117371, 0.29016369581222534, -0.18366986513137817)","(0.7632612586021423, 0.29457834362983704, -0.11689899116754532)","(0.6868262887001038, 0.29271912574768066, -0.1591290831565857)","(0.756658136844635, 0.29860442876815796, -0.09911199659109116)","(0.6843801736831665, 0.5740118622779846, -0.027094431221485138)","(0.708157479763031, 0.5902101993560791, 0.026742197573184967)","(0.6668221354484558, 0.6806000471115112, -0.007846888154745102)","(0.673545777797699, 0.6993176937103271, 0.05374353006482124)","(0.6966779232025146, 0.7881048917770386, -0.10816305875778198)","(0.6760419607162476, 0.8023672103881836, -0.027360692620277405)","(0.7029747366905212, 0.7948454022407532, -0.12005817890167236)","(0.6745516061782837, 0.8195774555206299, -0.037826020270586014)","(0.689750075340271, 0.8306407332420349, -0.1497047394514084)","(0.673729658126831, 0.8371161818504333, -0.08235953748226166)"
"(0.6844286918640137, 0.37386560440063477, 0.14166203141212463)","(0.6817716360092163, 0.3665193021297455, 0.1141350194811821)","(0.6791263222694397, 0.36630702018737793, 0.11412489414215088)","(0.6770077347755432, 0.3660016655921936, 0.11408768594264984)","(0.6880754232406616, 0.36797767877578735, 0.11882948130369186)","(0.689791738986969, 0.3686975836753845, 0.11886463314294815)","(0.6917087435722351, 0.36931613087654114, 0.11885437369346619)","(0.6758517622947693, 0.37387245893478394, 0.02804596535861492)","(0.6952706575393677, 0.3764660060405731, 0.05382267385721207)","(0.6783654093742371, 0.3825909197330475, 0.10888858139514923)","(0.686072826385498, 0.383613258600235, 0.11553406715393066)","(0.6601174473762512, 0.4104897081851959, -0.021810028702020645)","(0.7083005309104919, 0.42081576585769653, 0.042450062930583954)","(0.6590029001235962, 0.3412725031375885, -0.03861118480563164)","(0.728042483329773, 0.3412143290042877, 0.044518955051898956)","(0.6858161687850952, 0.28387153148651123, -0.07051923125982285)","(0.7425111532211304, 0.26731497049331665, 0.00694702984765172)","(0.6891743540763855, 0.27295640110969543, -0.0908135324716568)","(0.7570233345031738, 0.2527753710746765, -0.007714302744716406)","(0.6926707625389099, 0.2722603380680084, -0.09599407762289047)","(0.755643904209137, 0.24686095118522644, -0.01117869932204485)","(0.6926244497299194, 0.2758042812347412, -0.07444833964109421)","(0.7505893707275391, 0.25100675225257874, 0.003002203069627285)","(0.680534303188324, 0.5792975425720215, -0.03680478408932686)","(0.7100583910942078, 0.5900405645370483, 0.036578159779310226)","(0.6658499836921692, 0.6860037446022034, -0.0021319896914064884)","(0.681688129901886, 0.6884429454803467, 0.12234871089458466)","(0.6766396760940552, 0.7961827516555786, -0.0018127080984413624)","(0.6799647212028503, 0.7811993360519409, 0.159823477268219)","(0.6793071627616882, 0.8084832429885864, -0.002371923765167594)","(0.6806221604347229, 0.8017191886901855, 0.1621420532464981)","(0.6577153205871582, 0.8254743218421936, -0.04998302459716797)","(0.6661754846572876, 0.8045278191566467, 0.12546581029891968)"
"(0.6862906813621521, 0.36709731817245483, 0.21574753522872925)","(0.6849477887153625, 0.3610127568244934, 0.19715869426727295)","(0.6820213794708252, 0.360947847366333, 0.1971929371356964)","(0.6792455911636353, 0.3606228828430176, 0.19717831909656525)","(0.6911590695381165, 0.36253055930137634, 0.19872063398361206)","(0.6928526759147644, 0.363088995218277, 0.1987583488225937)","(0.6945204138755798, 0.3634231686592102, 0.19876232743263245)","(0.6765545010566711, 0.3686600625514984, 0.1085321232676506)","(0.6957536339759827, 0.36955001950263977, 0.06801252067089081)","(0.6785946488380432, 0.37556159496307373, 0.1888734996318817)","(0.6873997449874878, 0.37692636251449585, 0.19117392599582672)","(0.6611708402633667, 0.4104617238044739, 0.014277590438723564)","(0.7067871689796448, 0.412086546421051, 0.07249924540519714)","(0.6602587103843689, 0.33734130859375, -0.019964102655649185)","(0.7168238162994385, 0.32313644886016846, -0.018282301723957062)","(0.6900138258934021, 0.2614743709564209, -0.12107337266206741)","(0.7176938652992249, 0.25020986795425415, -0.13659866154193878)","(0.6994892954826355, 0.25177642703056335, -0.15095172822475433)","(0.7240771055221558, 0.23994797468185425, -0.1687769740819931)","(0.7059445977210999, 0.2552787959575653, -0.1539732813835144)","(0.7232466340065002, 0.23542088270187378, -0.16284525394439697)","(0.7041858434677124, 0.26417967677116394, -0.12698893249034882)","(0.7206849455833435, 0.241364985704422, -0.13947342336177826)","(0.6749822497367859, 0.579486608505249, -0.019329968839883804)","(0.7072169184684753, 0.5868682265281677, 0.019138112664222717)","(0.6646074056625366, 0.6883691549301147, 0.012046290561556816)","(0.6844404935836792, 0.6886903643608093, 0.07125158607959747)","(0.6620011329650879, 0.8001209497451782, -0.020952802151441574)","(0.6704671382904053, 0.7902834415435791, 0.05735742300748825)","(0.6620628833770752, 0.8146957159042358, -0.026779845356941223)","(0.6671940684318542, 0.8108484148979187, 0.053428858518600464)","(0.6523579955101013, 0.8207905888557434, -0.0822535902261734)","(0.6609224677085876, 0.8098690509796143, 8.552008512197062e-05)"
"(0.6893950700759888, 0.349031925201416, -0.09859075397253036)","(0.6860020756721497, 0.353672593832016, -0.08269347995519638)","(0.6851404309272766, 0.3531411290168762, -0.08269985765218735)","(0.6845735907554626, 0.352199524641037, -0.08269983530044556)","(0.6894741058349609, 0.3393293619155884, -0.0982268825173378)","(0.6906763911247253, 0.33928054571151733, -0.09823854267597198)","(0.6877326369285583, 0.3392271101474762, -0.09831977635622025)","(0.6852746605873108, 0.34765100479125977, -0.005516639444977045)","(0.6784392595291138, 0.3470156490802765, -0.07619217783212662)","(0.6877583861351013, 0.3611578047275543, -0.06871313601732254)","(0.6872831583023071, 0.36080071330070496, -0.08902441710233688)","(0.679482102394104, 0.4002186059951782, 0.0401444211602211)","(0.6680716276168823, 0.3966342508792877, -0.10426020622253418)","(0.6841922402381897, 0.3671422302722931, 0.06673175096511841)","(0.6681032776832581, 0.3541964888572693, -0.1978742629289627)","(0.6867814660072327, 0.3197227716445923, 0.05916906148195267)","(0.686054527759552, 0.2960713803768158, -0.2266000658273697)","(0.6866018176078796, 0.31028562784194946, 0.053094759583473206)","(0.6903996467590332, 0.28379833698272705, -0.2503320276737213)","(0.6872113943099976, 0.30986568331718445, 0.04812527447938919)","(0.6907998919487, 0.28362151980400085, -0.24310675263404846)","(0.68803870677948, 0.3148142695426941, 0.054242540150880814)","(0.6892173290252686, 0.2892920970916748, -0.2247677594423294)","(0.685268223285675, 0.5620983242988586, 0.04484522342681885)","(0.6838494539260864, 0.5664007663726807, -0.04497687891125679)","(0.6788924932479858, 0.6776222586631775, 0.06742970645427704)","(0.6804578304290771, 0.6836356520652771, -0.032639939337968826)","(0.6496438980102539, 0.7681477069854736, 0.1750059574842453)","(0.6575070023536682, 0.7777424454689026, 0.05093979462981224)","(0.6411393880844116, 0.7777054309844971, 0.18325254321098328)","(0.6522756814956665, 0.7918401956558228, 0.05675159767270088)","(0.6516785025596619, 0.8026189208030701, 0.13220766186714172)","(0.6566237211227417, 0.8091175556182861, -0.010544144548475742)"
"(0.6869757771492004, 0.3627726435661316, 0.007359272334724665)","(0.6795285940170288, 0.3606283962726593, 0.013246324844658375)","(0.6790279746055603, 0.360519140958786, 0.013248954899609089)","(0.6784725189208984, 0.3600412905216217, 0.013277795165777206)","(0.6800666451454163, 0.3581318259239197, -0.008174425922334194)","(0.6798771619796753, 0.3583610951900482, -0.008172547444701195)","(0.6783422231674194, 0.35833513736724854, -0.008248741738498211)","(0.6731156706809998, 0.3628453314304352, 0.04302239790558815)","(0.6720959544181824, 0.3635156452655792, -0.05508396029472351)","(0.6823040246963501, 0.3767583966255188, 0.02145131677389145)","(0.6814931631088257, 0.376518577337265, -0.006922086235135794)","(0.6655789613723755, 0.40427544713020325, 0.09025117754936218)","(0.672020673751831, 0.39244940876960754, -0.11146099865436554)","(0.6686350107192993, 0.34063321352005005, 0.16030246019363403)","(0.6741158366203308, 0.31353992223739624, -0.17192292213439941)","(0.66365647315979, 0.27769017219543457, 0.14723479747772217)","(0.6698890328407288, 0.25281399488449097, -0.1655956208705902)","(0.6689696311950684, 0.2662680149078369, 0.14715106785297394)","(0.6750554442405701, 0.24223357439041138, -0.1829984039068222)","(0.6681827902793884, 0.26508763432502747, 0.13468532264232635)","(0.6749008893966675, 0.24076776206493378, -0.18037493526935577)","(0.6691811084747314, 0.27006542682647705, 0.1394435316324234)","(0.6733037829399109, 0.24375709891319275, -0.16338205337524414)","(0.6806269884109497, 0.5608504414558411, 0.07111146301031113)","(0.6826176643371582, 0.5590565204620361, -0.07127302139997482)","(0.6805349588394165, 0.660645067691803, 0.12643873691558838)","(0.6830233931541443, 0.6740093231201172, -0.09055356681346893)","(0.6450110673904419, 0.7280222177505493, 0.19538676738739014)","(0.6526015996932983, 0.7788959741592407, -0.06917855888605118)","(0.6299397945404053, 0.7466092109680176, 0.20008285343647003)","(0.6441541314125061, 0.7928722500801086, -0.06788242608308792)","(0.6412820816040039, 0.7713381052017212, 0.17609581351280212)","(0.6556115746498108, 0.8139867782592773, -0.11681181192398071)"
"(0.6836031675338745, 0.36337029933929443, 0.025516215711832047)","(0.677901566028595, 0.35569021105766296, 0.03222370520234108)","(0.6775099039077759, 0.3563607633113861, 0.03222360834479332)","(0.677111804485321, 0.3568880259990692, 0.03225921094417572)","(0.6771889925003052, 0.35456860065460205, 0.00915522314608097)","(0.6765425205230713, 0.3548130989074707, 0.009147210977971554)","(0.6750869750976562, 0.35499417781829834, 0.00906278658658266)","(0.6710870265960693, 0.3629528284072876, 0.06216739863157272)","(0.6696552038192749, 0.3617648780345917, -0.04109896719455719)","(0.681799054145813, 0.37612149119377136, 0.040331799536943436)","(0.6803542971611023, 0.37477222084999084, 0.00976560264825821)","(0.6667171120643616, 0.40431490540504456, 0.11391443014144897)","(0.6704709529876709, 0.3843521773815155, -0.10270106047391891)","(0.6610571146011353, 0.3359532654285431, 0.18319477140903473)","(0.6667483448982239, 0.31092917919158936, -0.16658252477645874)","(0.6509783267974854, 0.2723228931427002, 0.1549566388130188)","(0.6558916568756104, 0.24934300780296326, -0.16671797633171082)","(0.6561194658279419, 0.2647598385810852, 0.15333455801010132)","(0.6581428050994873, 0.23534731566905975, -0.18424849212169647)","(0.6550146341323853, 0.2623154819011688, 0.14073796570301056)","(0.6581632494926453, 0.23226848244667053, -0.18333134055137634)","(0.6561601758003235, 0.26676517724990845, 0.14657460153102875)","(0.6571890711784363, 0.23825059831142426, -0.16476373374462128)","(0.6796925067901611, 0.5597237944602966, 0.07601456344127655)","(0.6786895394325256, 0.556122899055481, -0.07611510157585144)","(0.6811994314193726, 0.6592669486999512, 0.13579075038433075)","(0.6804741024971008, 0.6708702445030212, -0.09277728945016861)","(0.640816867351532, 0.717612624168396, 0.20324917137622833)","(0.6492196321487427, 0.7803042531013489, -0.08310259878635406)","(0.6247732043266296, 0.7433030009269714, 0.20787669718265533)","(0.6380177140235901, 0.7947389483451843, -0.08351726084947586)","(0.6399994492530823, 0.774890661239624, 0.18611477315425873)","(0.6574165225028992, 0.8144987225532532, -0.14110127091407776)"
"(0.6779990792274475, 0.3538457155227661, 0.06803233921527863)","(0.6716210842132568, 0.35028061270713806, 0.0416291281580925)","(0.6716206669807434, 0.3510622978210449, 0.04155302420258522)","(0.6713568568229675, 0.35161587595939636, 0.0418042317032814)","(0.6696774959564209, 0.34918662905693054, 0.05897655710577965)","(0.6684809327125549, 0.34920698404312134, 0.058976612985134125)","(0.6669057607650757, 0.3490467965602875, 0.058902811259031296)","(0.6659759283065796, 0.35906824469566345, 0.12094228714704514)","(0.6623239517211914, 0.35713493824005127, 0.016498437151312828)","(0.6774982213973999, 0.3705103099346161, 0.07501668483018875)","(0.6752638220787048, 0.3698155879974365, 0.059360723942518234)","(0.6626418828964233, 0.4033545255661011, 0.16707468032836914)","(0.6613973379135132, 0.38154152035713196, -0.050309132784605026)","(0.6605321764945984, 0.3531496822834015, 0.24365146458148956)","(0.6563077569007874, 0.312256783246994, -0.10034128278493881)","(0.6468362808227539, 0.2843204736709595, 0.2421242594718933)","(0.6500790119171143, 0.2504618763923645, -0.09587489068508148)","(0.656918466091156, 0.282365083694458, 0.24704471230506897)","(0.6516497135162354, 0.23741120100021362, -0.16726745665073395)","(0.6555504202842712, 0.27901124954223633, 0.23817963898181915)","(0.6507350206375122, 0.2362304925918579, -0.15788139402866364)","(0.6560024619102478, 0.28355303406715393, 0.2360895425081253)","(0.6500301361083984, 0.24107268452644348, -0.11387848109006882)","(0.6778466105461121, 0.5624625086784363, 0.0710877850651741)","(0.6736051440238953, 0.5543714165687561, -0.07114583998918533)","(0.6829043030738831, 0.6627398133277893, 0.04980342462658882)","(0.6734729409217834, 0.6705676317214966, -0.10484501719474792)","(0.6430122256278992, 0.7490289211273193, 0.10295317322015762)","(0.6424999833106995, 0.7786008715629578, -0.11531317979097366)","(0.623602032661438, 0.7699293494224548, 0.11855605989694595)","(0.6295101046562195, 0.7927575707435608, -0.11696670204401016)","(0.6433308720588684, 0.7920817136764526, 0.02797088958323002)","(0.6528712511062622, 0.8151635527610779, -0.16207696497440338)"
